scoring_method,dataset,top_k_acc,ms2scorer,k
MS$^2$+logP,AU_002,0.23189463658854947,MetFrag,20
MS$^2$+RO,AU_002,3.8607617848523006,MetFrag,20
Only-MS$^2$,AU_003,0.0,MetFrag,20
LC-MS$^2$Struct,AU_003,15.383333333333333,MetFrag,20
MS$^2$+RT,AU_003,-0.11000000000000654,MetFrag,20
MS$^2$+logP,AU_003,2.6170634920634868,MetFrag,20
MS$^2$+RO,AU_003,-1.0166666666666657,MetFrag,20
Only-MS$^2$,BML_000,0.0,MetFrag,20
LC-MS$^2$Struct,BML_000,8.512529896132975,MetFrag,20
MS$^2$+RT,BML_000,0.7625284276647761,MetFrag,20
MS$^2$+logP,BML_000,-0.7156898527750108,MetFrag,20
MS$^2$+RO,BML_000,2.765863229466305,MetFrag,20
Only-MS$^2$,BML_001,0.0,MetFrag,20
LC-MS$^2$Struct,BML_001,12.029794271169887,MetFrag,20
MS$^2$+RT,BML_001,2.1211396561837645,MetFrag,20
MS$^2$+logP,BML_001,0.22705720027792609,MetFrag,20
MS$^2$+RO,BML_001,5.340905382280997,MetFrag,20
Only-MS$^2$,BS_000,0.0,MetFrag,20
LC-MS$^2$Struct,BS_000,23.007744302959146,MetFrag,20
MS$^2$+RT,BS_000,2.611157205473056,MetFrag,20
MS$^2$+logP,BS_000,0.06724605890228474,MetFrag,20
MS$^2$+RO,BS_000,6.947268112482945,MetFrag,20
Only-MS$^2$,EA_000,0.0,MetFrag,20
LC-MS$^2$Struct,EA_000,17.012737774995948,MetFrag,20
MS$^2$+RT,EA_000,-1.4407379620233556,MetFrag,20
MS$^2$+logP,EA_000,4.57531301651855,MetFrag,20
MS$^2$+RO,EA_000,5.931712133970308,MetFrag,20
Only-MS$^2$,EA_001,0.0,MetFrag,20
LC-MS$^2$Struct,EA_001,12.074137113189721,MetFrag,20
MS$^2$+RT,EA_001,-3.2392891360396447,MetFrag,20
MS$^2$+logP,EA_001,5.353819652872261,MetFrag,20
MS$^2$+RO,EA_001,5.834137113189726,MetFrag,20
Only-MS$^2$,EA_002,0.0,MetFrag,20
LC-MS$^2$Struct,EA_002,7.979709371858,MetFrag,20
MS$^2$+RT,EA_002,-2.7697957364585974,MetFrag,20
MS$^2$+logP,EA_002,-0.29900617233068516,MetFrag,20
MS$^2$+RO,EA_002,5.7147521069007325,MetFrag,20
Only-MS$^2$,EA_003,0.0,MetFrag,20
LC-MS$^2$Struct,EA_003,9.211122120171964,MetFrag,20
MS$^2$+RT,EA_003,-1.6892282554047142,MetFrag,20
MS$^2$+logP,EA_003,0.2116248853805942,MetFrag,20
MS$^2$+RO,EA_003,4.9208590063794375,MetFrag,20
Only-MS$^2$,EQ_001,0.0,MetFrag,20
LC-MS$^2$Struct,EQ_001,7.930764575391443,MetFrag,20
MS$^2$+RT,EQ_001,-1.4666666666666686,MetFrag,20
MS$^2$+logP,EQ_001,-5.961372358984299,MetFrag,20
MS$^2$+RO,EQ_001,3.8848386494655216,MetFrag,20
Only-MS$^2$,EQ_003,0.0,MetFrag,20
LC-MS$^2$Struct,EQ_003,9.696969696969695,MetFrag,20
MS$^2$+RT,EQ_003,-3.200000000000003,MetFrag,20
MS$^2$+logP,EQ_003,-3.8042067736185317,MetFrag,20
MS$^2$+RO,EQ_003,4.47697526644896,MetFrag,20
Only-MS$^2$,EQ_004,0.0,MetFrag,20
LC-MS$^2$Struct,EQ_004,5.866666666666667,MetFrag,20
MS$^2$+RT,EQ_004,-0.9333333333333371,MetFrag,20
MS$^2$+logP,EQ_004,-0.37142857142857366,MetFrag,20
MS$^2$+RO,EQ_004,4.066666666666663,MetFrag,20
Only-MS$^2$,EQ_006,0.0,MetFrag,20
LC-MS$^2$Struct,EQ_006,14.933333333333337,MetFrag,20
MS$^2$+RT,EQ_006,-1.8666666666666671,MetFrag,20
MS$^2$+logP,EQ_006,-2.768888888888881,MetFrag,20
MS$^2$+RO,EQ_006,2.9111111111111114,MetFrag,20
Only-MS$^2$,LQB_000,0.0,MetFrag,20
LC-MS$^2$Struct,LQB_000,7.329836296601016,MetFrag,20
MS$^2$+RT,LQB_000,7.975074297525296,MetFrag,20
MS$^2$+logP,LQB_000,0.0,MetFrag,20
MS$^2$+RO,LQB_000,4.163367688955944,MetFrag,20
Only-MS$^2$,LU_000,0.0,MetFrag,20
LC-MS$^2$Struct,LU_000,5.534631424111581,MetFrag,20
MS$^2$+RT,LU_000,-2.458093774490308,MetFrag,20
MS$^2$+logP,LU_000,1.2240353285434509,MetFrag,20
MS$^2$+RO,LU_000,2.9660997379328364,MetFrag,20
Only-MS$^2$,LU_001,0.0,MetFrag,20
LC-MS$^2$Struct,LU_001,6.8740730325608865,MetFrag,20
MS$^2$+RT,LU_001,-1.3617509941039287,MetFrag,20
MS$^2$+logP,LU_001,1.186541609735336,MetFrag,20
MS$^2$+RO,LU_001,3.636950677791468,MetFrag,20
Only-MS$^2$,NA_003,0.0,MetFrag,20
LC-MS$^2$Struct,NA_003,8.207133929869038,MetFrag,20
MS$^2$+RT,NA_003,-0.13333333333332575,MetFrag,20
MS$^2$+logP,NA_003,-2.5334704122617566,MetFrag,20
MS$^2$+RO,NA_003,7.873800596535702,MetFrag,20
Only-MS$^2$,PR_000,0.0,MetFrag,20
LC-MS$^2$Struct,PR_000,13.923264104939186,MetFrag,20
MS$^2$+RT,PR_000,0.12640034296939007,MetFrag,20
MS$^2$+logP,PR_000,1.2771389882258433,MetFrag,20
MS$^2$+RO,PR_000,5.170696411195024,MetFrag,20
Only-MS$^2$,PR_002,0.0,MetFrag,20
LC-MS$^2$Struct,PR_002,12.79651823249474,MetFrag,20
MS$^2$+RT,PR_002,2.5451006699424354,MetFrag,20
MS$^2$+logP,PR_002,-0.05861196773349775,MetFrag,20
MS$^2$+RO,PR_002,4.900004071274694,MetFrag,20
Only-MS$^2$,RP_001,0.0,MetFrag,20
LC-MS$^2$Struct,RP_001,12.656753407682771,MetFrag,20
MS$^2$+RT,RP_001,-2.5333333333333385,MetFrag,20
MS$^2$+logP,RP_001,0.46188161281097706,MetFrag,20
MS$^2$+RO,RP_001,5.6345311854605455,MetFrag,20
Only-MS$^2$,SM_000,0.0,MetFrag,20
LC-MS$^2$Struct,SM_000,9.06041346522597,MetFrag,20
MS$^2$+RT,SM_000,-1.8510222119112143,MetFrag,20
MS$^2$+logP,SM_000,6.598508703321201,MetFrag,20
MS$^2$+RO,SM_000,3.518852020135121,MetFrag,20
Only-MS$^2$,SM_001,0.0,MetFrag,20
LC-MS$^2$Struct,SM_001,10.409314887307751,MetFrag,20
MS$^2$+RT,SM_001,-1.7884076707606127,MetFrag,20
MS$^2$+logP,SM_001,1.931256997485157,MetFrag,20
MS$^2$+RO,SM_001,4.449153044792979,MetFrag,20
Only-MS$^2$,UF_002,0.0,MetFrag,20
LC-MS$^2$Struct,UF_002,15.931314005454624,MetFrag,20
MS$^2$+RT,UF_002,-1.9823848238482498,MetFrag,20
MS$^2$+logP,UF_002,5.0813140054546295,MetFrag,20
MS$^2$+RO,UF_002,9.94800916214978,MetFrag,20
Only-MS$^2$,UF_003,0.0,MetFrag,20
LC-MS$^2$Struct,UF_003,13.216545680941536,MetFrag,20
MS$^2$+RT,UF_003,-1.4666666666666615,MetFrag,20
MS$^2$+logP,UF_003,3.5513604957563487,MetFrag,20
MS$^2$+RO,UF_003,5.900477304873164,MetFrag,20
Only-MS$^2$,UT_000,0.0,MetFrag,20
LC-MS$^2$Struct,UT_000,14.956843215821763,MetFrag,20
MS$^2$+RT,UT_000,20.04977842901438,MetFrag,20
MS$^2$+logP,UT_000,-6.4249547992309815,MetFrag,20
MS$^2$+RO,UT_000,12.286139555279192,MetFrag,20
Only-MS$^2$,AVG.,0.0,MetFrag,20
LC-MS$^2$Struct,AVG.,11.29087441154821,MetFrag,20
MS$^2$+RT,AVG.,-0.3127462993118826,MetFrag,20
MS$^2$+logP,AVG.,0.7080811028080731,MetFrag,20
MS$^2$+RO,AVG.,4.7244050447392425,MetFrag,20
Only-MS$^2$,AC_003,0.0,SIRIUS,1
LC-MS$^2$Struct,AC_003,4.266666666666666,SIRIUS,1
MS$^2$+RT,AC_003,-0.13333333333333286,SIRIUS,1
MS$^2$+logP,AC_003,0.6666666666666679,SIRIUS,1
MS$^2$+RO,AC_003,1.6666666666666679,SIRIUS,1
Only-MS$^2$,AU_000,0.0,SIRIUS,1
LC-MS$^2$Struct,AU_000,1.1777777777777771,SIRIUS,1
MS$^2$+RT,AU_000,0.3999999999999986,SIRIUS,1
MS$^2$+logP,AU_000,0.6666666666666679,SIRIUS,1
MS$^2$+RO,AU_000,0.6444444444444422,SIRIUS,1
Only-MS$^2$,AU_002,0.0,SIRIUS,1
LC-MS$^2$Struct,AU_002,0.2021563342318018,SIRIUS,1
MS$^2$+RT,AU_002,-1.3352301088150185,SIRIUS,1
MS$^2$+logP,AU_002,-0.39682539682539897,SIRIUS,1
MS$^2$+RO,AU_002,0.19966057701905982,SIRIUS,1
Only-MS$^2$,AU_003,0.0,SIRIUS,1
LC-MS$^2$Struct,AU_003,0.6666666666666643,SIRIUS,1
MS$^2$+RT,AU_003,-1.4666666666666686,SIRIUS,1
MS$^2$+logP,AU_003,-4.06666666666667,SIRIUS,1
MS$^2$+RO,AU_003,0.0,SIRIUS,1
Only-MS$^2$,BML_000,0.0,SIRIUS,1
LC-MS$^2$Struct,BML_000,3.7333333333333343,SIRIUS,1
MS$^2$+RT,BML_000,-0.9333333333333336,SIRIUS,1
MS$^2$+logP,BML_000,2.8000000000000007,SIRIUS,1
MS$^2$+RO,BML_000,2.133333333333333,SIRIUS,1
Only-MS$^2$,BML_001,0.0,SIRIUS,1
LC-MS$^2$Struct,BML_001,2.5333333333333314,SIRIUS,1
MS$^2$+RT,BML_001,-1.3333333333333357,SIRIUS,1
MS$^2$+logP,BML_001,-1.3333333333333357,SIRIUS,1
MS$^2$+RO,BML_001,-0.13333333333333286,SIRIUS,1
Only-MS$^2$,BS_000,0.0,SIRIUS,1
LC-MS$^2$Struct,BS_000,5.06666666666667,SIRIUS,1
MS$^2$+RT,BS_000,1.7333333333333343,SIRIUS,1
MS$^2$+logP,BS_000,0.0,SIRIUS,1
MS$^2$+RO,BS_000,0.533333333333335,SIRIUS,1
Only-MS$^2$,EA_000,0.0,SIRIUS,1
LC-MS$^2$Struct,EA_000,1.6000000000000014,SIRIUS,1
MS$^2$+RT,EA_000,-0.3999999999999986,SIRIUS,1
MS$^2$+logP,EA_000,2.0,SIRIUS,1
MS$^2$+RO,EA_000,0.3999999999999986,SIRIUS,1
Only-MS$^2$,EA_001,0.0,SIRIUS,1
LC-MS$^2$Struct,EA_001,2.133333333333333,SIRIUS,1
MS$^2$+RT,EA_001,-2.0,SIRIUS,1
MS$^2$+logP,EA_001,0.8000000000000043,SIRIUS,1
MS$^2$+RO,EA_001,2.5333333333333314,SIRIUS,1
Only-MS$^2$,EA_002,0.0,SIRIUS,1
LC-MS$^2$Struct,EA_002,2.8071895424836626,SIRIUS,1
MS$^2$+RT,EA_002,-1.3137254901960773,SIRIUS,1
MS$^2$+logP,EA_002,1.826797385620921,SIRIUS,1
MS$^2$+RO,EA_002,2.8333333333333357,SIRIUS,1
Only-MS$^2$,EA_003,0.0,SIRIUS,1
LC-MS$^2$Struct,EA_003,-0.5090497737556561,SIRIUS,1
MS$^2$+RT,EA_003,-0.9803921568627558,SIRIUS,1
MS$^2$+logP,EA_003,-0.1602564102564159,SIRIUS,1
MS$^2$+RO,EA_003,1.9576420311714386,SIRIUS,1
Only-MS$^2$,EQ_001,0.0,SIRIUS,1
LC-MS$^2$Struct,EQ_001,1.3999999999999986,SIRIUS,1
MS$^2$+RT,EQ_001,-2.1333333333333364,SIRIUS,1
MS$^2$+logP,EQ_001,1.3333333333333321,SIRIUS,1
MS$^2$+RO,EQ_001,1.2666666666666657,SIRIUS,1
Only-MS$^2$,EQ_003,0.0,SIRIUS,1
LC-MS$^2$Struct,EQ_003,-1.0666666666666629,SIRIUS,1
MS$^2$+RT,EQ_003,-1.7333333333333272,SIRIUS,1
MS$^2$+logP,EQ_003,-4.133333333333333,SIRIUS,1
MS$^2$+RO,EQ_003,-0.3999999999999986,SIRIUS,1
Only-MS$^2$,EQ_004,0.0,SIRIUS,1
LC-MS$^2$Struct,EQ_004,1.2666666666666657,SIRIUS,1
MS$^2$+RT,EQ_004,-2.4666666666666686,SIRIUS,1
MS$^2$+logP,EQ_004,-0.6666666666666714,SIRIUS,1
MS$^2$+RO,EQ_004,-1.06666666666667,SIRIUS,1
Only-MS$^2$,EQ_006,0.0,SIRIUS,1
LC-MS$^2$Struct,EQ_006,-0.13333333333333286,SIRIUS,1
MS$^2$+RT,EQ_006,-2.3999999999999986,SIRIUS,1
MS$^2$+logP,EQ_006,-1.8666666666666671,SIRIUS,1
MS$^2$+RO,EQ_006,-1.7333333333333343,SIRIUS,1
Only-MS$^2$,LQB_000,0.0,SIRIUS,1
LC-MS$^2$Struct,LQB_000,9.379454281141133,SIRIUS,1
MS$^2$+RT,LQB_000,1.2099850023735375,SIRIUS,1
MS$^2$+logP,LQB_000,0.0,SIRIUS,1
MS$^2$+RO,LQB_000,6.034987881527673,SIRIUS,1
Only-MS$^2$,LU_000,0.0,SIRIUS,1
LC-MS$^2$Struct,LU_000,0.5602240896358488,SIRIUS,1
MS$^2$+RT,LU_000,-1.395173453996989,SIRIUS,1
MS$^2$+logP,LU_000,0.2801120448179262,SIRIUS,1
MS$^2$+RO,LU_000,0.9750053867700856,SIRIUS,1
Only-MS$^2$,LU_001,0.0,SIRIUS,1
LC-MS$^2$Struct,LU_001,-0.5399012751953904,SIRIUS,1
MS$^2$+RT,LU_001,-0.35650623885917554,SIRIUS,1
MS$^2$+logP,LU_001,-0.8878376525435385,SIRIUS,1
MS$^2$+RO,LU_001,-0.7027286439051181,SIRIUS,1
Only-MS$^2$,NA_003,0.0,SIRIUS,1
LC-MS$^2$Struct,NA_003,2.2666666666666657,SIRIUS,1
MS$^2$+RT,NA_003,-0.4000000000000057,SIRIUS,1
MS$^2$+logP,NA_003,-4.933333333333337,SIRIUS,1
MS$^2$+RO,NA_003,1.3333333333333286,SIRIUS,1
Only-MS$^2$,PR_000,0.0,SIRIUS,1
LC-MS$^2$Struct,PR_000,6.471988795518204,SIRIUS,1
MS$^2$+RT,PR_000,0.28291316526610544,SIRIUS,1
MS$^2$+logP,PR_000,0.35714285714285765,SIRIUS,1
MS$^2$+RO,PR_000,2.3893557422969174,SIRIUS,1
Only-MS$^2$,PR_002,0.0,SIRIUS,1
LC-MS$^2$Struct,PR_002,3.7298474945533684,SIRIUS,1
MS$^2$+RT,PR_002,-0.27124183006537095,SIRIUS,1
MS$^2$+logP,PR_002,-0.10675381263617112,SIRIUS,1
MS$^2$+RO,PR_002,1.4705882352941089,SIRIUS,1
Only-MS$^2$,RP_001,0.0,SIRIUS,1
LC-MS$^2$Struct,RP_001,3.4666666666666686,SIRIUS,1
MS$^2$+RT,RP_001,-2.0,SIRIUS,1
MS$^2$+logP,RP_001,0.8666666666666671,SIRIUS,1
MS$^2$+RO,RP_001,1.4666666666666686,SIRIUS,1
Only-MS$^2$,SM_000,0.0,SIRIUS,1
LC-MS$^2$Struct,SM_000,3.06666666666667,SIRIUS,1
MS$^2$+RT,SM_000,-2.6666666666666643,SIRIUS,1
MS$^2$+logP,SM_000,-1.93333333333333,SIRIUS,1
MS$^2$+RO,SM_000,-0.19999999999999574,SIRIUS,1
Only-MS$^2$,SM_001,0.0,SIRIUS,1
LC-MS$^2$Struct,SM_001,0.5602240896358452,SIRIUS,1
MS$^2$+RT,SM_001,-1.9607843137255045,SIRIUS,1
MS$^2$+logP,SM_001,0.0,SIRIUS,1
MS$^2$+RO,SM_001,1.4005602240896309,SIRIUS,1
Only-MS$^2$,UF_002,0.0,SIRIUS,1
LC-MS$^2$Struct,UF_002,3.3333333333333357,SIRIUS,1
MS$^2$+RT,UF_002,-2.133333333333333,SIRIUS,1
MS$^2$+logP,UF_002,-1.06666666666667,SIRIUS,1
MS$^2$+RO,UF_002,2.6666666666666643,SIRIUS,1
Only-MS$^2$,UF_003,0.0,SIRIUS,1
LC-MS$^2$Struct,UF_003,0.8000000000000043,SIRIUS,1
MS$^2$+RT,UF_003,-1.4666666666666615,SIRIUS,1
MS$^2$+logP,UF_003,-0.5333333333333314,SIRIUS,1
MS$^2$+RO,UF_003,0.9333333333333371,SIRIUS,1
Only-MS$^2$,UT_000,0.0,SIRIUS,1
LC-MS$^2$Struct,UT_000,0.4559851861461155,SIRIUS,1
MS$^2$+RT,UT_000,4.0783792552660465,SIRIUS,1
MS$^2$+logP,UT_000,0.1387347391786875,SIRIUS,1
MS$^2$+RO,UT_000,-0.2585898090892549,SIRIUS,1
Only-MS$^2$,AVG.,0.0,SIRIUS,1
LC-MS$^2$Struct,AVG.,2.1969932915113546,SIRIUS,1
MS$^2$+RT,AVG.,-1.0058930956825307,SIRIUS,1
MS$^2$+logP,AVG.,-0.4870025707428596,SIRIUS,1
MS$^2$+RO,AVG.,0.9019619091060207,SIRIUS,1
Only-MS$^2$,AC_003,0.0,SIRIUS,20
LC-MS$^2$Struct,AC_003,-0.2666666666666657,SIRIUS,20
MS$^2$+RT,AC_003,-1.8666666666666671,SIRIUS,20
MS$^2$+logP,AC_003,0.2666666666666657,SIRIUS,20
MS$^2$+RO,AC_003,0.4000000000000057,SIRIUS,20
Only-MS$^2$,AU_000,0.0,SIRIUS,20
LC-MS$^2$Struct,AU_000,-0.4000000000000057,SIRIUS,20
MS$^2$+RT,AU_000,-0.9333333333333371,SIRIUS,20
MS$^2$+logP,AU_000,0.13333333333332575,SIRIUS,20
MS$^2$+RO,AU_000,0.9333333333333229,SIRIUS,20
Only-MS$^2$,AU_002,0.0,SIRIUS,20
LC-MS$^2$Struct,AU_002,0.9433962264150892,SIRIUS,20
MS$^2$+RT,AU_002,-2.667964460417309,SIRIUS,20
MS$^2$+logP,AU_002,-0.13477088948786786,SIRIUS,20
MS$^2$+RO,AU_002,0.5440750723769554,SIRIUS,20
Only-MS$^2$,AU_003,0.0,SIRIUS,20
LC-MS$^2$Struct,AU_003,1.3333333333333286,SIRIUS,20
MS$^2$+RT,AU_003,-2.4000000000000057,SIRIUS,20
MS$^2$+logP,AU_003,0.3999999999999915,SIRIUS,20
MS$^2$+RO,AU_003,1.7333333333333343,SIRIUS,20
Only-MS$^2$,BML_000,0.0,SIRIUS,20
LC-MS$^2$Struct,BML_000,2.3999999999999915,SIRIUS,20
MS$^2$+RT,BML_000,-2.13333333333334,SIRIUS,20
MS$^2$+logP,BML_000,-2.0,SIRIUS,20
MS$^2$+RO,BML_000,2.1333333333333258,SIRIUS,20
Only-MS$^2$,BML_001,0.0,SIRIUS,20
LC-MS$^2$Struct,BML_001,0.2666666666666657,SIRIUS,20
MS$^2$+RT,BML_001,-3.200000000000003,SIRIUS,20
MS$^2$+logP,BML_001,-0.2666666666666657,SIRIUS,20
MS$^2$+RO,BML_001,1.86666666666666,SIRIUS,20
Only-MS$^2$,BS_000,0.0,SIRIUS,20
LC-MS$^2$Struct,BS_000,2.4000000000000057,SIRIUS,20
MS$^2$+RT,BS_000,-1.8666666666666742,SIRIUS,20
MS$^2$+logP,BS_000,0.13333333333332575,SIRIUS,20
MS$^2$+RO,BS_000,2.2666666666666657,SIRIUS,20
Only-MS$^2$,EA_000,0.0,SIRIUS,20
LC-MS$^2$Struct,EA_000,3.3333333333333286,SIRIUS,20
MS$^2$+RT,EA_000,-2.2666666666666657,SIRIUS,20
MS$^2$+logP,EA_000,0.13333333333332575,SIRIUS,20
MS$^2$+RO,EA_000,1.2000000000000028,SIRIUS,20
Only-MS$^2$,EA_001,0.0,SIRIUS,20
LC-MS$^2$Struct,EA_001,0.5333333333333314,SIRIUS,20
MS$^2$+RT,EA_001,-2.6666666666666714,SIRIUS,20
MS$^2$+logP,EA_001,-0.13333333333333997,SIRIUS,20
MS$^2$+RO,EA_001,0.0,SIRIUS,20
Only-MS$^2$,EA_002,0.0,SIRIUS,20
LC-MS$^2$Struct,EA_002,0.326797385620921,SIRIUS,20
MS$^2$+RT,EA_002,-2.647058823529406,SIRIUS,20
MS$^2$+logP,EA_002,0.826797385620921,SIRIUS,20
MS$^2$+RO,EA_002,1.3333333333333286,SIRIUS,20
Only-MS$^2$,EA_003,0.0,SIRIUS,20
LC-MS$^2$Struct,EA_003,-0.326797385620921,SIRIUS,20
MS$^2$+RT,EA_003,-2.2687280040221225,SIRIUS,20
MS$^2$+logP,EA_003,-0.326797385620921,SIRIUS,20
MS$^2$+RO,EA_003,0.006284565108103379,SIRIUS,20
Only-MS$^2$,EQ_001,0.0,SIRIUS,20
LC-MS$^2$Struct,EQ_001,1.0666666666666629,SIRIUS,20
MS$^2$+RT,EQ_001,-4.400000000000006,SIRIUS,20
MS$^2$+logP,EQ_001,0.2666666666666657,SIRIUS,20
MS$^2$+RO,EQ_001,1.2000000000000028,SIRIUS,20
Only-MS$^2$,EQ_003,0.0,SIRIUS,20
LC-MS$^2$Struct,EQ_003,3.066666666666663,SIRIUS,20
MS$^2$+RT,EQ_003,-4.13333333333334,SIRIUS,20
MS$^2$+logP,EQ_003,-0.6666666666666714,SIRIUS,20
MS$^2$+RO,EQ_003,1.5999999999999943,SIRIUS,20
Only-MS$^2$,EQ_004,0.0,SIRIUS,20
LC-MS$^2$Struct,EQ_004,1.3333333333333286,SIRIUS,20
MS$^2$+RT,EQ_004,-3.7333333333333343,SIRIUS,20
MS$^2$+logP,EQ_004,0.6666666666666572,SIRIUS,20
MS$^2$+RO,EQ_004,0.5333333333333314,SIRIUS,20
Only-MS$^2$,EQ_006,0.0,SIRIUS,20
LC-MS$^2$Struct,EQ_006,0.6666666666666714,SIRIUS,20
MS$^2$+RT,EQ_006,-3.7333333333333343,SIRIUS,20
MS$^2$+logP,EQ_006,0.9333333333333371,SIRIUS,20
MS$^2$+RO,EQ_006,1.4666666666666686,SIRIUS,20
Only-MS$^2$,LQB_000,0.0,SIRIUS,20
LC-MS$^2$Struct,LQB_000,4.585582210569299,SIRIUS,20
MS$^2$+RT,LQB_000,9.542948083769573,SIRIUS,20
MS$^2$+logP,LQB_000,0.0,SIRIUS,20
MS$^2$+RO,LQB_000,1.3930510217145837,SIRIUS,20
Only-MS$^2$,LU_000,0.0,SIRIUS,20
LC-MS$^2$Struct,LU_000,1.1204481792716905,SIRIUS,20
MS$^2$+RT,LU_000,-2.790346907993978,SIRIUS,20
MS$^2$+logP,LU_000,1.9553975436328273,SIRIUS,20
MS$^2$+RO,LU_000,1.6698987287222593,SIRIUS,20
Only-MS$^2$,LU_001,0.0,SIRIUS,20
LC-MS$^2$Struct,LU_001,1.3249005896064716,SIRIUS,20
MS$^2$+RT,LU_001,-2.2967228849581858,SIRIUS,20
MS$^2$+logP,LU_001,0.7969971205265409,SIRIUS,20
MS$^2$+RO,LU_001,0.7901412313177048,SIRIUS,20
Only-MS$^2$,NA_003,0.0,SIRIUS,20
LC-MS$^2$Struct,NA_003,1.8666666666666742,SIRIUS,20
MS$^2$+RT,NA_003,-0.9333333333333229,SIRIUS,20
MS$^2$+logP,NA_003,0.4000000000000057,SIRIUS,20
MS$^2$+RO,NA_003,2.0,SIRIUS,20
Only-MS$^2$,PR_000,0.0,SIRIUS,20
LC-MS$^2$Struct,PR_000,4.663865546218489,SIRIUS,20
MS$^2$+RT,PR_000,-1.5490196078431353,SIRIUS,20
MS$^2$+logP,PR_000,0.6918767507002741,SIRIUS,20
MS$^2$+RO,PR_000,2.5462184873949525,SIRIUS,20
Only-MS$^2$,PR_002,0.0,SIRIUS,20
LC-MS$^2$Struct,PR_002,2.5250544662309267,SIRIUS,20
MS$^2$+RT,PR_002,-1.542483660130742,SIRIUS,20
MS$^2$+logP,PR_002,0.11328976034857874,SIRIUS,20
MS$^2$+RO,PR_002,1.7559912854030415,SIRIUS,20
Only-MS$^2$,RP_001,0.0,SIRIUS,20
LC-MS$^2$Struct,RP_001,0.3466666666666782,SIRIUS,20
MS$^2$+RT,RP_001,-4.666666666666657,SIRIUS,20
MS$^2$+logP,RP_001,-0.693333333333328,SIRIUS,20
MS$^2$+RO,RP_001,0.0,SIRIUS,20
Only-MS$^2$,SM_000,0.0,SIRIUS,20
LC-MS$^2$Struct,SM_000,1.8666666666666742,SIRIUS,20
MS$^2$+RT,SM_000,-4.666666666666671,SIRIUS,20
MS$^2$+logP,SM_000,-1.3333333333333286,SIRIUS,20
MS$^2$+RO,SM_000,1.5999999999999943,SIRIUS,20
Only-MS$^2$,SM_001,0.0,SIRIUS,20
LC-MS$^2$Struct,SM_001,1.120448179271719,SIRIUS,20
MS$^2$+RT,SM_001,-4.761904761904759,SIRIUS,20
MS$^2$+logP,SM_001,0.0,SIRIUS,20
MS$^2$+RO,SM_001,0.5602240896358524,SIRIUS,20
Only-MS$^2$,UF_002,0.0,SIRIUS,20
LC-MS$^2$Struct,UF_002,0.2666666666666657,SIRIUS,20
MS$^2$+RT,UF_002,-4.0,SIRIUS,20
MS$^2$+logP,UF_002,-0.6666666666666572,SIRIUS,20
MS$^2$+RO,UF_002,0.4000000000000057,SIRIUS,20
Only-MS$^2$,UF_003,0.0,SIRIUS,20
LC-MS$^2$Struct,UF_003,0.0,SIRIUS,20
MS$^2$+RT,UF_003,-2.5333333333333314,SIRIUS,20
MS$^2$+logP,UF_003,-0.4000000000000057,SIRIUS,20
MS$^2$+RO,UF_003,1.7333333333333343,SIRIUS,20
Only-MS$^2$,UT_000,0.0,SIRIUS,20
LC-MS$^2$Struct,UT_000,4.364233235626145,SIRIUS,20
MS$^2$+RT,UT_000,6.11057356340374,SIRIUS,20
MS$^2$+logP,UT_000,0.0,SIRIUS,20
MS$^2$+RO,UT_000,1.2941461054668508,SIRIUS,20
Only-MS$^2$,AVG.,0.0,SIRIUS,20
LC-MS$^2$Struct,AVG.,1.454604911090513,SIRIUS,20
MS$^2$+RT,AVG.,-2.4357308209831388,SIRIUS,20
MS$^2$+logP,AVG.,-0.020304431787224075,SIRIUS,20
MS$^2$+RO,AVG.,1.2552435897165708,SIRIUS,20
